8143 26683
4568 1331 784
1686 6833 -227
6864 6483 336
1831 7734 258
7166 7626 -546
234 625 -20
2150 3527 171
2777 5140 643
710 3583 -654
412 3624 -684
7547 2656 -506
2863 7019 437
7936 6237 539
3316 2787 324
8141 5589 857
140 5739 699
6342 6037 7
2987 4129 -361
6443 2630 906
1137 5333 -12
7965 7763 714
7610 2378 250
1921 6593 -677
4453 3976 624
2541 4852 -596
6679 7718 -215
1600 7576 -203
5072 7111 -755
6132 6364 910
4870 7893 -256
5059 4132 -619
6303 1732 344
2703 1604 -266
42 6061 -947
244 1972 -159
3443 6748 -171
3710 5562 -518
6277 6347 779
3730 578 897
6148 6607 754
3592 5770 -186
6162 4846 -254
3720 6969 844
7033 1604 -486
18 5703 -725
3493 4109 -333
6926 1226 -65
426 7177 209
1557 2121 121
8114 7046 -902
273 5352 -170
7777 7739 -128
4061 3383 -527
5124 7675 890
7253 6447 -476
8096 5958 -708
904 6770 -119
4524 6226 -526
1003 6711 -896
695 1888 628
2701 7098 623
1457 4150 558
4169 2062 -596
6271 1802 -366
7928 2654 -66
4422 924 -467
5660 63 476
1581 1028 -624
4316 2479 -606
3054 2930 995
5361 2135 762
352 4391 -331
575 56 667
4879 718 965
7456 7656 345
7656 8127 -624
7080 7474 -524
573 3112 933
3010 657 -170
5202 971 -725
7786 7506 519
8141 62 641
4297 1740 797
7191 4952 608
4672 6794 418
2190 4691 233
2412 4589 -829
7145 1185 712
7808 7919 737
3906 3946 -707
2832 4109 362
6863 6919 -535
1322 4963 245
6066 2531 364
1328 2141 844
7401 7845 -438
1294 1703 -77
2545 4579 818
6684 6181 -811
734 4023 208
6634 4352 -418
5894 3203 904
2232 558 641
4694 4064 -717
7563 7311 -278
4113 8113 621
418 1005 487
2980 5319 750
3427 88 -5
1862 6441 -182
44 6524 -140
6622 2339 384
5495 3588 -548
6390 4430 495
7801 3048 763
2085 4318 -512
4075 7046 -421
7767 88 596
6156 4953 987
1484 557 926
7976 3670 580
3561 311 -379
695 1641 -159
332 7724 -779
1986 6532 178
5028 4659 -428
6404 3332 -276
7041 42 -311
1433 415 -497
7243 7198 -202
1397 3910 -943
4057 5270 -995
656 1187 -108
491 4763 648
217 6518 716
4871 96 -735
7145 5029 -731
8015 4319 -53
5777 4965 10
5123 6736 590
1273 7835 171
8080 4864 623
5138 4066 -611
7349 5275 854
7194 10 9
2102 5809 544
4262 2610 950
6132 3568 -468
942 3133 771
4447 3765 308
6363 6039 -719
280 4652 -428
3095 5706 936
6384 394 251
3630 2049 214
4179 4670 -203
1305 413 -454
7544 4220 -744
6493 5598 -437
5928 1940 -22
7613 1774 -582
4754 3135 -942
4946 3827 297
2128 1914 -981
1057 1982 -968
5571 5720 -483
3919 463 -96
2217 2179 -218
2913 7705 -48
2466 7429 372
2677 7783 51
4504 1031 -132
4672 3691 531
5513 3224 0
4578 2284 377
5714 50 -380
5336 7853 821
1969 7047 -38
7021 493 -770
6300 2619 -213
7818 6975 323
2875 6242 -781
297 2386 -656
2356 77 -270
5945 2338 -426
7632 768 524
7795 4154 72
7295 1902 -774
477 1258 528
7453 7237 459
6121 5371 292
4479 6902 152
1554 7321 368
3395 2424 261
1418 7789 -678
7774 5820 196
3989 5622 -625
2644 2348 27
7262 2206 -616
7345 4568 -893
7143 329 387
4918 4811 482
1928 2329 -590
2784 7009 -178
4217 773 983
3832 3043 -153
2065 5389 -728
1126 2541 643
2373 2088 -142
988 3364 -323
6241 5600 610
7175 4124 214
1142 546 -189
5977 968 -527
1830 5165 -168
6783 7743 -189
4582 1317 557
5987 6489 -283
746 889 183
6008 1086 843
6641 7240 534
448 2293 907
448 1261 586
5417 3628 -652
5547 5351 498
2926 2954 225
1140 3602 -472
7946 3958 -657
4441 5312 755
2800 4704 -711
5866 1027 -756
1561 5539 -748
6274 2705 -276
5506 19 176
2732 4583 -602
5189 2816 -228
6557 6843 707
2174 5495 -689
1119 5050 831
3844 3780 -739
7247 5709 -249
1532 7894 997
126 7355 -542
1856 6258 175
18 5424 -529
2598 2705 9
7938 3581 -529
4727 4296 -908
3348 1385 811
5741 6371 24
2697 5362 -463
1052 407 314
6218 950 -870
558 1911 -601
6775 4199 355
5415 1209 -361
2232 1472 -467
3226 7526 108
416 5957 561
850 7275 951
4138 7927 -24
7023 6200 -552
1497 1424 -599
2611 5584 489
247 7184 155
6726 1402 613
3115 1703 688
142 471 304
1219 2709 -470
3082 462 150
1521 6039 512
956 5802 799
7412 2993 92
2120 4914 -962
2785 910 -644
1356 7811 -604
3312 6850 -623
486 5675 295
7117 1625 -790
2445 2874 281
5239 125 -565
5584 3860 786
7200 6945 -30
2997 6074 -694
2408 4669 274
228 2202 225
726 6368 -840
4548 2271 245
2407 2932 216
4590 1325 467
6226 7980 235
1218 6269 359
5482 6647 -559
5119 7020 -953
2396 6564 -587
3901 2568 -954
6340 1775 252
3550 310 -991
7476 2967 113
1822 2 217
7348 7757 621
7097 4720 536
2675 2635 -342
7790 4204 -215
3872 2301 -593
1772 6085 49
6562 4835 -404
630 4769 -219
3897 901 952
8055 7981 -885
7126 6422 46
1431 2081 -313
2823 6918 -519
2004 5520 -3
3467 3134 -896
7491 1700 -884
7974 3048 -916
1869 794 286
1734 5860 -710
4358 1980 329
2584 4743 965
6593 6875 -188
3317 4020 384
1947 7438 358
3557 4859 152
646 5240 308
5559 1411 905
7412 1110 -783
3894 3117 584
8136 5544 -85
5476 6191 -413
34 3081 -106
7469 7276 -770
7752 2688 588
1804 3436 -811
4243 4394 -444
5280 229 -246
7618 4189 -788
682 4655 -87
1970 4698 320
5605 6603 -644
863 2326 560
1804 1854 -319
4113 3878 -689
1632 6126 -899
4666 6373 -897
4249 8014 -235
815 6663 393
4128 7013 424
5013 7274 -628
4067 1860 -614
1666 6091 -344
4185 1193 -102
6058 1099 634
1733 2731 635
5059 2957 -784
760 3785 362
7232 4926 -852
4944 409 21
5637 2202 691
244 571 -261
2789 2781 -11
4855 3463 -504
5297 5767 -931
7744 1285 -584
8115 2375 -549
7519 6897 480
7425 3655 -459
5125 6417 -211
7840 3079 -943
526 7980 543
6325 437 792
335 204 486
167 3051 -688
3003 5485 -722
6824 3247 944
2148 797 -364
4926 4349 883
1822 6620 513
1754 5379 -473
6763 1545 -268
6052 5689 290
1722 3575 245
686 7301 -270
6117 1672 -644
2361 4615 157
1675 1422 -710
5146 8004 674
7059 4775 -300
4069 3407 -952
2609 1467 529
5332 7715 -125
1051 4026 509
6006 1465 345
563 4131 -762
7808 2666 -670
5764 4920 407
6329 2446 -346
7492 6792 -977
5339 5324 509
1368 2266 707
4311 1598 314
7774 6475 -114
3235 7894 925
4590 431 -212
7964 6125 805
1072 1676 -693
2556 4694 -532
5613 568 -438
3362 6760 264
2621 2683 -291
7541 4779 -338
7562 3244 350
4506 267 -561
473 7173 -425
7554 2546 699
577 7584 -849
1355 348 747
2600 6700 250
1599 6862 164
2467 1416 -953
1171 1447 943
1242 5838 926
6053 2668 900
4948 793 -513
4107 4646 531
5936 2326 420
7763 282 649
809 6205 880
7475 3459 -438
4272 3216 333
1185 7272 330
3826 6174 520
1648 6077 -360
3834 3748 -277
2393 7132 863
4982 6420 -507
2703 3335 -303
5117 1023 725
5527 1062 284
7902 5716 325
239 1176 -654
2505 670 336
1547 2190 -635
409 8040 87
1833 2842 828
6847 1507 -788
3567 5649 -940
7705 2365 -299
4496 1804 350
3854 3319 614
6087 1133 911
6936 7328 -605
1404 4194 830
7407 1348 -360
3190 5726 -683
6415 965 -511
8025 4482 789
2433 5240 712
6978 6201 669
2718 4647 134
7311 626 -673
7473 487 -386
586 984 -80
5041 7788 628
7466 7218 381
1881 2931 -972
4821 2632 729
7849 3875 -150
2385 4351 770
7663 4439 118
2553 7294 -673
3269 2503 -185
4638 885 -464
4775 6188 -547
4147 5745 920
1093 2538 -455
5675 1076 6
6030 4525 130
5105 6095 603
1228 2637 418
2498 3571 -508
1708 3468 70
1182 3566 404
2485 3161 459
2336 5183 379
4894 3411 -732
583 4323 -940
4862 3280 487
2805 2997 524
790 5498 30
2212 5237 772
1821 2496 -576
1169 7771 -240
4865 1898 -876
6066 7332 539
1850 6552 -797
2285 5539 -438
2020 2550 -59
4919 7979 -943
4380 6435 624
5987 1770 238
5677 2732 195
7635 6631 -216
3388 3492 -925
6779 7084 255
1226 668 -70
7066 2991 368
1788 855 -597
3133 4903 -465
751 4996 -33
7389 4370 356
7781 3718 -19
5392 2612 841
2970 3737 -576
3104 774 -457
3460 4799 -718
7375 6009 -492
1960 7858 362
342 809 -574
6054 6063 -93
3290 2708 -350
3597 767 359
341 515 -283
4281 2666 -676
92 4690 -881
3229 5046 -124
7235 934 389
6153 4325 -300
705 5496 -726
2879 4503 511
7811 7063 713
7772 5381 537
5273 5434 -219
65 5850 -265
133 6770 -527
6048 5033 -573
789 95 153
7385 6289 679
8133 1305 -902
2730 6933 908
4297 980 -875
6790 2269 -610
7822 6413 -895
2643 90 -644
857 6946 -912
7401 3736 336
779 6789 82
1599 6528 -815
7872 7886 771
4822 4247 -479
4792 6715 465
7890 2013 704
640 5118 -64
4012 3944 290
2512 6182 308
4202 4495 946
5894 7595 552
7645 530 674
8131 205 33
5168 778 956
3015 2022 990
6616 1444 770
4603 8069 31
1303 5769 -831
6022 2567 692
1791 5377 -180
383 5695 -513
852 922 -401
6084 4157 -383
5971 1781 -452
3923 2869 24
1432 629 237
6341 866 -63
2229 2267 307
3611 3885 337
2161 5486 -68
792 4114 999
3425 5821 696
7599 599 234
3968 5091 -540
7767 4958 -476
6467 403 -61
2356 5994 330
237 2094 14
4420 4567 -466
2560 7219 908
2040 7213 400
4101 273 54
2204 6434 327
6045 413 627
7373 5486 873
7842 4962 90
3963 13 -761
1705 813 -515
2914 3599 -804
5954 600 -269
5922 3572 27
4819 480 -665
5556 1256 103
647 386 79
472 497 655
1574 5577 86
4667 4747 -685
3192 1468 571
5330 4004 522
4521 2069 228
3682 1835 -432
6245 6253 201
3077 366 -908
3933 2418 -321
5632 5954 -429
4272 8032 -24
7309 6219 983
6263 4592 654
1753 674 -55
5392 6488 555
4682 478 548
4878 7490 -389
2040 5961 -291
4429 4383 -367
695 7482 -359
274 6430 971
3352 1480 58
6068 4576 563
2868 193 -943
3705 5490 158
7423 6543 -798
5983 6708 -119
5289 1256 -550
6492 5807 332
659 3428 953
2700 80 537
6680 7701 945
6614 6756 172
7117 3727 -110
2452 2977 125
6682 6266 -340
6280 4784 -804
1069 2002 -877
5340 4109 -827
464 7367 391
858 6621 405
6410 7396 204
7353 855 841
1444 8138 -634
6852 7495 -192
5807 4068 284
5980 8108 327
6117 2339 -82
5375 6001 -905
2276 6360 0
34 3025 -761
2147 5408 -881
364 841 -893
6240 5738 -576
4332 6713 -533
1897 4284 -216
4240 2622 -894
1341 4020 292
4654 6542 -794
7680 3231 -80
3224 4161 -811
2515 6001 995
6608 4150 -218
4174 792 322
4891 4616 361
6670 6616 906
6865 711 -687
935 2321 923
1559 6414 925
4120 47 -203
2367 3337 73
7023 7017 412
7239 6912 -867
1266 2692 -500
5219 5379 -655
2544 825 -973
2566 2568 91
6743 539 -460
4638 2967 -647
1785 961 -12
5574 4089 -370
3416 317 -189
2726 4309 640
6754 2311 -140
7678 2383 -271
6641 7532 -970
2041 849 70
2577 768 -172
75 152 -557
518 4656 159
1578 7117 706
4623 5810 761
1346 882 -511
5545 1786 -253
4112 5826 -151
4793 3872 -4
5526 5544 -472
57 7635 655
4122 5344 -142
7330 516 282
781 5175 863
4052 1378 -978
4564 1056 964
7773 3599 787
6857 6627 -990
851 6550 -206
2812 1316 789
5251 2137 105
5817 1885 681
7839 1504 705
7075 6259 30
5858 4729 -554
1631 2608 887
279 7283 517
7696 4574 433
2645 7831 370
110 3242 791
1784 4539 -234
3987 5498 50
5224 1743 211
5537 4207 956
2925 7997 -252
928 8009 -941
4866 3865 966
7259 4700 -368
7091 2974 370
4493 4267 983
1848 7295 443
1054 7570 -125
7251 7057 526
2736 3102 788
6464 7431 936
838 1019 -67
2461 8111 417
2534 8026 755
4135 6331 755
7369 7681 688
6835 3242 421
6117 1011 677
74 6257 50
4003 1435 299
5713 5826 -993
3515 688 301
7678 381 -911
6437 4337 -301
6184 3382 -162
5503 1124 729
7695 888 921
5679 5279 -360
2814 1182 342
1751 4258 570
6745 4461 -260
1813 2626 -589
7292 1704 -993
4718 3391 552
50 6450 -704
2897 2461 380
327 5749 938
8031 1456 -330
1497 7300 975
5874 5584 647
1307 5612 -381
183 7750 516
3341 6207 -550
7270 1939 731
821 7726 -694
7675 2091 433
4370 704 -518
5251 4471 -5
7354 1148 -52
3332 8131 -651
4704 2139 863
5398 4076 503
3776 6024 -42
1161 792 700
6172 1218 973
7301 7550 -8
6951 7797 723
4772 241 276
5926 8120 -162
485 4073 205
1039 964 585
773 86 989
3865 2094 -473
7539 4664 777
7936 8122 -868
7228 6334 -182
1598 3762 977
4762 13 -113
3272 4726 -177
2233 2417 602
1157 4422 448
4160 3620 -195
1926 483 -224
4257 7336 217
2085 3124 -75
1499 3547 621
6008 4646 -650
1366 4233 -691
2247 2753 587
1882 5601 -767
3487 5440 628
2170 3809 -870
7630 2931 -244
1125 5836 -660
7658 6885 234
6996 7490 725
5392 421 -922
4858 4913 40
2754 4496 -117
3265 4599 603
6004 5461 181
4776 2589 781
1961 1291 -598
7094 1439 -540
1309 486 384
7381 3942 -682
4182 6225 712
6659 4000 -48
4059 559 18
2497 2968 924
2920 2430 940
2864 1026 576
3861 4031 425
1832 4101 697
357 975 883
5921 5983 -365
4661 1192 64
5470 859 724
7403 2358 637
1865 7586 525
2754 4270 -149
3336 5151 -823
7370 8082 719
3282 3502 716
1996 7563 635
519 8125 -828
5119 1858 980
4073 2621 -875
2144 6539 680
1957 7159 673
5654 6951 559
453 5870 -926
3622 5796 -941
169 5053 583
7114 2515 604
407 7061 -403
3848 2601 796
6287 4928 403
958 2840 391
5071 3967 804
3406 4842 499
3137 2223 154
5092 6328 -546
6640 624 -579
1530 287 -649
5265 4409 -950
6688 6825 679
1190 1260 544
2183 5089 344
3911 6119 424
7854 7092 625
1971 3280 -917
5702 1402 185
1412 2386 -88
1869 2961 -77
656 1070 950
6673 2158 -53
4455 3341 504
5896 1306 -601
2544 7705 -404
1242 3767 -424
6288 4928 634
3184 7149 145
7567 7344 776
7529 8100 -775
4465 7299 -726
2915 4030 -506
3805 93 -394
6622 5310 616
6223 3609 -252
1268 7891 819
6405 2419 613
2014 1234 -300
2612 5624 837
1203 3961 539
7084 6689 988
6382 335 -176
7557 4809 -946
6138 7380 187
6432 391 403
7648 1042 158
6019 1268 -614
3494 6988 697
2904 4443 -283
3927 5623 185
6986 1210 -648
3644 3694 875
6232 7223 875
936 6374 818
4558 7468 664
323 1535 -575
7341 908 355
622 5480 -778
3633 6570 -698
6219 7955 370
1313 5242 559
5056 2915 175
6812 6311 -231
4562 6263 560
3011 3169 -695
4379 5206 942
7714 1381 -962
615 738 654
802 5391 -43
5656 337 -849
7540 2020 -997
822 3082 515
3625 170 960
216 7401 -604
1314 5429 -564
6096 7652 -407
1453 2562 565
2983 7532 -674
3401 4699 -723
7253 742 994
2000 6348 -972
8110 3206 -712
5629 7206 666
4802 4412 -495
2498 4502 850
5173 3523 -357
5688 1809 -426
2491 5351 50
7759 3716 699
4158 7758 297
707 3665 -65
5156 213 857
4278 8034 -90
2125 5864 -835
7281 4033 53
2189 5462 370
1988 7049 -499
5609 5408 -582
1013 7754 -937
6070 525 204
5376 7781 -683
1010 3959 -380
1958 5560 -188
1741 7022 -875
6697 4668 -35
3947 287 -651
4453 5912 -641
5666 709 -609
8112 1715 -476
3166 1246 -636
4454 56 -923
4954 6671 417
1313 5881 383
351 5023 -852
5521 6620 -69
4896 1635 657
4113 2117 -844
1446 858 756
2972 897 654
2630 6968 -702
2169 7600 333
3951 3809 75
6918 7555 350
3462 5225 -359
3180 4334 755
2970 2591 -894
1028 1274 827
3857 3509 672
2730 8142 -834
7170 2385 -343
2171 7688 -296
6812 3900 556
2338 6640 -458
1359 5879 737
2340 1413 408
7675 2028 -604
1110 6769 496
233 6398 -121
3386 2734 374
6651 71 107
7032 7147 926
5997 5054 546
6912 6281 -756
6365 1669 -586
275 6660 -800
795 75 492
3092 5383 760
3011 2594 -801
1379 8137 -717
1687 7573 -455
2188 983 32
4372 2856 -726
6081 6422 -831
92 8028 634
5725 5793 -457
3056 7030 -426
5108 210 -400
3562 7659 541
1352 5995 -491
5019 3210 310
881 2633 826
881 7852 -972
7144 4475 -439
6490 6213 -360
2465 1537 -65
8085 3030 364
4448 5813 307
5423 6488 951
7218 2248 651
3012 7741 -942
4867 340 236
7791 77 -119
4772 6915 709
2800 3449 545
174 7182 91
745 7978 -762
7731 579 -938
1003 5061 195
4361 6834 -682
2121 1165 213
5622 6361 -682
5172 5643 117
1263 2232 -288
1917 1851 409
5514 7800 -37
6868 1815 -495
6214 4632 -994
7329 7718 192
144 1025 139
3818 5671 -435
1283 7649 -537
3271 4531 905
456 7111 717
1974 2949 39
3980 1537 299
3723 2773 631
1958 961 -119
2599 2624 264
642 3557 816
1856 1307 841
4557 5643 -604
4799 3561 414
1350 3632 85
6019 2439 403
1668 8072 -421
6366 8053 -14
3456 2999 647
816 6377 -356
2797 4156 -104
4373 1584 797
7216 2523 203
6630 4242 144
3755 5942 -46
8135 2898 125
1837 5786 244
2200 6762 -521
930 7955 -716
5955 302 -20
5012 2602 707
4183 977 -559
2443 176 558
2328 7981 684
4704 7397 181
6590 4713 -214
4915 7562 368
2757 7233 220
7329 107 619
2639 695 942
2692 3124 329
2926 1 -463
2563 1864 -942
3010 1727 479
3310 4788 190
3118 1080 -197
851 2945 526
1602 3278 -476
1345 425 -406
1950 6294 874
1067 1272 563
4119 480 -855
7826 3131 -593
5865 2005 297
3200 1089 -442
508 3970 242
3433 935 147
318 608 418
7357 3074 67
148 6784 -731
2796 7584 -167
1737 4299 368
5482 7306 549
2841 2565 870
1421 5618 -220
430 1851 -562
4436 7591 -235
4876 1640 957
2714 6430 -106
4786 5129 814
3042 4427 409
2389 4747 255
7924 791 624
3912 472 -853
6974 922 271
5248 900 432
585 5351 819
7836 7301 -410
4188 145 -419
3522 4207 -744
1010 6787 581
1268 4233 136
6137 6797 -701
3045 1826 -878
6692 3111 328
214 2738 449
2161 888 550
3842 2723 -457
7271 4321 -15
6003 2096 -978
3922 4189 882
7615 7980 -983
3917 3884 928
6497 655 852
5540 629 -927
5829 353 -883
5299 2556 -959
2563 4831 217
4674 7455 659
6657 8028 743
3049 7501 -592
2175 1022 -157
2571 7553 768
7898 3329 599
3086 6219 256
4084 7734 238
7160 3707 621
3942 6927 174
290 5947 420
6616 1227 -698
7197 902 -482
417 1459 -244
3791 7204 485
4583 1525 360
4080 6555 -675
5292 3183 -801
4731 5393 -62
6758 5668 -353
3811 3296 944
5596 4511 614
6511 2310 -600
4850 3262 847
2229 344 281
4401 7386 -43
6298 2073 -582
6405 8045 331
7410 7136 -791
6205 3513 658
2019 7440 -1
762 7354 961
6636 5787 -850
4888 4868 -381
4478 5065 685
6068 7156 513
3783 3845 -956
7666 2368 867
6533 170 678
2348 6262 255
6842 5146 713
4300 6082 84
5511 4491 -908
4720 6732 408
1982 1449 -616
3002 5256 -771
2131 7257 -749
2458 6179 -51
7932 1310 -848
2630 3799 458
3621 5385 -51
6290 1565 -237
1036 3371 -965
443 326 -613
1884 6461 994
6487 5753 964
2495 626 154
489 8109 -645
3804 3740 612
5716 2608 -950
1432 1988 -45
2378 4735 178
6597 900 803
3752 7985 -522
1120 2482 336
2071 4413 911
3182 5473 190
4428 4255 340
6695 3451 546
1904 7201 -61
3698 3163 -102
387 7157 927
6185 1474 -445
2806 7384 -91
5541 7918 -919
478 5162 -769
2965 7395 629
3554 4488 -288
3094 1388 -213
6581 3889 26
3305 931 882
3447 3897 679
5871 3569 -908
1293 3428 146
5296 4912 129
1302 5081 -126
6470 2279 -257
1258 3658 -321
1663 4339 527
3760 5835 -478
5272 6840 -279
589 4533 927
6548 4404 -638
3321 1652 -740
5880 2620 -967
3206 4312 959
7933 6467 71
7216 4824 -992
7514 509 -596
1561 3738 -848
5790 1205 34
4767 4881 635
2184 2069 -94
7597 7864 502
6918 6734 610
2505 3680 201
8006 911 -355
1306 5979 -967
5396 2375 -322
1467 6715 81
5602 1190 -866
5100 5646 406
6665 6744 -805
4986 2045 5
5166 886 805
2468 319 -569
26 1820 -722
1799 2529 -272
5736 4524 -783
3323 2175 -610
4182 7256 769
4600 8083 -523
4248 5284 473
6215 6847 36
2495 2461 801
2545 1816 -215
5775 6139 -860
2610 5391 -273
1498 3857 740
1359 1355 -316
365 3773 260
4188 5248 443
4918 5209 108
2468 560 -369
6288 1178 819
5302 7922 -923
5432 4081 -779
6112 4286 239
875 7985 -636
279 4484 -238
7312 2594 -739
1449 3993 -596
3511 4751 550
1868 5709 787
4512 2450 -184
3263 2573 607
4836 345 -696
4715 7911 -634
6935 828 -180
6651 1022 -529
1093 8062 -872
6757 2779 390
6446 7005 560
4061 1011 -418
3826 1024 481
4918 932 -592
4296 4313 876
4752 1653 591
2043 826 -211
5156 1047 271
5332 3047 -245
5702 3346 706
4803 7908 -345
6958 2307 -332
2 2949 877
1545 1143 -771
3152 2765 409
7188 4957 -296
178 6723 804
7095 1527 -398
5886 3611 459
5950 3718 9
4165 2437 -150
2605 6070 617
7399 6848 260
5042 6051 358
7796 2897 252
6547 773 348
1653 2516 287
5055 2633 -161
3696 4906 145
934 4235 231
6993 6029 -659
1840 198 839
6378 6117 378
4898 1349 981
4891 2694 931
7573 397 -211
1350 7303 334
5586 5726 3
4729 4700 877
7240 4956 -319
1820 722 914
7163 3846 827
26 5425 736
4041 6019 -702
2576 4700 -488
4131 1221 213
7157 2437 149
6844 4904 -483
4123 3679 -704
3068 4998 897
6492 4947 873
4304 2775 672
4900 715 856
3950 5286 62
7414 2041 240
3435 7415 -412
6973 2393 -766
3303 2631 37
5056 6694 62
3139 6861 -751
867 3481 358
1876 371 527
874 5922 -193
5552 3050 377
87 2137 520
2039 164 -134
6551 7736 -611
5704 7104 -602
2036 7253 -307
6623 5515 447
1047 1778 942
4089 5443 993
6691 6907 -470
3185 2105 -421
5739 7697 982
5828 3953 972
6538 4893 -82
6990 321 652
7352 5732 735
3132 1908 -529
441 5484 -923
2235 6320 520
3847 3296 80
5566 6643 403
5603 1791 493
2641 115 -201
3076 837 -378
6919 3173 961
6742 1331 -128
5125 2821 -778
1503 5973 -98
786 1437 -273
7120 1923 986
1579 5187 791
1116 6017 -972
2720 6388 -26
1111 2952 -820
4279 3120 375
6810 4096 -807
5899 1904 -535
5037 7895 -536
2192 4627 295
1209 5916 830
4981 5198 -794
917 209 863
292 1015 771
5907 945 236
3818 2840 -474
3353 2263 -129
7795 5331 -782
7332 1364 -873
5122 2252 1
2410 4070 -269
3391 6738 589
2651 7794 739
4908 902 -194
2367 1962 -416
904 6238 809
5710 1391 -986
2631 239 -122
3859 1418 -858
6713 3776 -479
692 5588 107
4872 6155 191
1687 7609 785
2962 1060 -311
6872 5969 330
4929 3008 380
3747 1944 58
1385 6324 -849
3472 4275 -881
8020 7640 857
3232 3117 958
3254 393 149
6943 6413 -764
452 2848 -629
7357 3039 201
1711 7368 -687
6911 2965 331
4279 6475 -651
6382 7912 -827
6157 3727 363
6915 6466 -323
4037 8075 424
263 1797 -285
1837 6349 72
1321 148 444
6661 5927 -706
6899 2986 174
6651 3134 164
6061 3022 -325
7069 7680 -340
5774 5534 316
1044 2174 844
6681 2733 -722
1887 5477 -681
1714 5286 -999
1532 8 549
1993 3815 -904
1027 4423 268
4188 7271 447
6639 7518 805
2112 1802 -253
660 6456 -844
846 7642 219
3875 6045 -687
7968 7870 366
7751 2394 146
7176 2578 -246
7465 5480 3
4323 576 -553
2396 8115 -800
3564 693 384
972 1474 -891
2935 3082 67
1234 7444 -898
5849 4837 -17
6465 1317 -912
3487 1388 -109
5955 5268 -556
2284 5363 912
558 90 -995
3545 1256 545
4718 2708 -84
5342 1669 -409
3563 4800 -697
3678 5113 -694
3952 7081 -910
2967 2048 374
1079 2187 692
7941 2815 603
7358 3481 441
2643 8124 -872
80 8060 -795
2770 2023 -283
1896 6879 -137
4302 2511 299
4961 5178 339
2147 5358 -184
6968 5604 884
2222 3578 -501
2616 4515 49
3464 3438 919
2074 7639 64
4825 4598 723
4059 3332 -398
