16
861 941
148 283 -420
372 526 174
518 164 -413
698 592 608
733 765 690
738 613 -624
229 681 876
910 856
260 509 -390
600 115 23
32 772 599
654 150 -544
477 704 -31
804 756 -775
780 279 -557
552 247 -648
520 379 -289
872 469 -313
207 301 950
844 751 333
544 579 -260
653 203 87
514 803 -489
370 217 404
144 258 848
657 162 -473
405 436 983
264 599 -372
773 732 -494
678 279 419
641 897 496
302 832 -229
275 754 -998
840 6 -338
409 46 -696
223 612 354
195 38 -109
584 191 82
173 284 200
422 323 -64
548 247 -723
49 210 -659
373 537 -480
273 101 777
473 30 -489
536 689 -731
843 313 -780
235 882 -530
618 262 980
890 331 674
129 677 -504
62 835 -233
139 527 319
543 760 -505
826 817 -250
291 738 -363
755 525 -696
335 874 -268
180 665 20
464 159 797
39 802 371
665 851 779
476 412 -54
831 410 -668
682 903 -490
141 112 525
199 359 -366
529 249 120
639 234 -391
73 55 -288
528 198 -414
443 870 24
568 375 577
79 35 74
624 863 219
169 499 971
646 382 -102
630 434 199
837 768 -574
769 295 253
536 58 -20
461 17 230
28 733 -89
183 676 218
449 22 -710
185 356 -544
480 228 126
680 458 500
850 785 629
610 666 865
416 869 236
27 367 -967
882 104 972
858 288 -657
630 623 532
324 864 -537
887 870 327
625 667 815
578 870 -412
757 55 -747
15 115 772
687 513 -25
7 33 320
107 747 -833
109 591 742
29 550 994
723 477 294
43 199 -910
68 502 550
159 690 243
634 500 381
445 47 183
250 98 312
292 75 176
545 51 260
232 799 -81
362 618 486
539 497 -781
325 717 46
131 66 357
469 515 955
396 751 262
242 892 -50
95 528 337
532 811 -51
757 36 -53
340 409 391
686 461 -932
433 630 821
298 564 15
713 624 62
705 55 305
882 153 -505
907 611 -543
361 528 -188
667 497 -93
428 209 615
669 450 85
708 216 350
579 31 833
734 236 -789
384 451 -601
323 408 -639
177 72 -425
318 229 -502
205 232 725
356 686 -737
171 803 717
785 487 464
157 468 -342
393 216 511
404 255 352
603 800 665
541 61 -839
274 15 -133
211 680 -948
670 644 263
831 353 612
698 746 302
290 754 936
304 206 -45
592 203 -391
621 61 -1000
597 26 -242
853 747 -374
241 813 -359
382 706 -829
21 243 -243
350 196 253
52 874 -843
830 440 800
821 428 -123
100 313 -983
395 755 38
162 838 -563
729 51 -352
531 416 -739
546 128 -570
670 103 42
537 717 -200
547 738 680
430 79 580
716 577 -335
761 99 45
202 420 -616
241 906 144
480 563 148
187 769 66
494 906 -83
572 778 477
114 296 -872
571 637 543
250 132 -304
344 243 136
229 409 306
621 16 -43
519 875 7
500 715 -100
615 40 -805
430 67 636
834 23 -699
865 554 770
334 810 658
238 130 -507
112 402 -200
761 610 -801
899 238 104
758 644 416
262 156 772
24 860 -660
370 806 -917
56 283 464
553 590 463
793 735 79
11 832 403
266 295 434
156 844 472
364 120 125
505 624 817
580 344 -527
506 206 406
422 269 958
583 696 650
234 691 -603
100 778 229
189 874 -533
361 283 385
787 866 251
466 372 -356
165 582 -770
901 654 240
356 433 -677
41 327 -632
512 448 -363
750 730 -871
241 435 930
189 36 950
519 805 292
592 145 -606
149 619 -694
381 115 588
377 439 781
893 234 -591
662 205 202
370 299 283
291 594 404
412 372 -572
702 831 774
456 771 -107
758 439 546
196 261 170
344 829 148
259 264 142
855 209 -298
682 559 -675
269 17 -38
211 281 -21
543 461 157
163 804 565
412 545 105
632 770 -4
486 509 434
47 850 379
245 210 -621
411 870 -880
448 731 999
691 522 742
354 320 983
242 408 77
395 835 -972
908 430 -214
71 268 -766
381 580 -93
214 702 -525
169 588 -919
632 319 -144
739 298 -503
31 248 -922
808 288 567
609 552 -545
153 888 -658
517 28 471
854 255 -618
352 461 980
553 304 -82
758 287 -169
463 342 808
469 648 -250
428 605 269
152 443 -961
644 162 -729
896 385 -792
102 236 198
239 446 -720
594 739 -803
580 106 -110
39 641 925
291 220 -889
13 714 -531
529 330 512
526 251 -449
832 361 222
518 534 463
437 435 -549
891 804 -205
771 472 -816
523 427 -342
399 414 200
672 36 -158
169 861 -467
671 163 -350
628 797 -579
607 609 -558
845 512 782
523 653 -716
435 664 596
885 335 15
679 909 -284
455 248 -343
394 765 -818
293 791 -545
106 756 -544
499 228 945
818 659 -751
430 594 685
715 245 -218
314 223 -529
492 125 159
13 392 -832
566 374 694
33 266 -197
557 546 -946
674 319 -688
257 239 -332
365 152 848
705 648 158
56 690 354
320 283 984
194 579 692
455 340 807
786 130 495
854 12 -139
104 751 224
72 871 -573
538 108 -934
365 904 967
853 891 577
620 800 -491
246 625 689
793 343 -393
594 68 -883
348 191 -997
568 794 -83
741 419 798
438 764 -9
778 317 26
844 126 102
498 222 -643
45 755 -495
855 516 352
57 77 -325
541 551 938
878 319 144
206 19 -635
40 276 -570
639 698 338
562 907 423
120 869 -882
883 690 497
122 875 -111
836 885 418
226 650 -134
746 301 845
26 349 -497
461 49 -507
131 111 -501
435 252 -143
590 277 -19
284 404 -732
684 94 -10
245 153 385
606 747 -302
442 284 -682
42 481 267
852 724 -911
431 644 -701
50 512 332
599 446 610
66 634 492
579 623 -475
30 21 -147
321 131 -880
655 387 -309
380 48 49
186 644 -82
226 357 812
218 622 -742
322 452 893
702 421 357
457 2 256
210 714 18
647 402 666
546 278 -741
299 564 303
259 301 -525
164 589 -985
549 677 -452
357 486 43
797 742 385
348 318 966
794 683 -563
445 632 590
664 753 63
696 116 846
495 778 -957
604 574 164
389 710 60
303 62 960
818 657 -111
774 497 -697
725 632 -507
598 646 -757
231 612 751
256 723 -513
491 455 110
371 745 -947
750 37 -293
144 338 427
423 45 543
120 312 128
811 274 532
758 244 849
855 386 -847
791 352 503
496 852 -853
410 275 -373
623 565 755
237 192 -569
497 232 202
207 619 112
592 730 122
814 513 358
112 231 260
390 97 875
361 316 405
359 785 -913
111 761 -910
472 884 61
517 196 -137
550 704 -694
2 118 669
33 740 143
493 101 -755
474 183 -782
610 850 610
308 64 -323
594 194 695
374 341 93
227 321 605
801 797 -431
295 770 553
582 696 78
716 680 -295
313 249 739
377 824 684
751 709 -924
287 899 -900
587 898 -563
752 520 -671
204 449 281
846 299 225
173 39 -675
214 227 841
652 427 -210
803 166 -705
803 904 -921
440 861 -464
237 437 376
692 677 538
239 901 -681
500 662 174
289 372 968
16 553 -835
480 591 29
536 570 -831
388 200 930
695 390 -193
809 820 -149
816 327 -842
78 389 -80
624 649 -419
594 175 -711
34 884 505
810 303 -940
764 581 -377
42 460 -595
304 339 -280
208 500 977
60 458 466
539 107 -364
828 436 454
110 371 271
787 331 268
74 351 -595
908 815 672
634 48 951
760 64 -97
388 184 -699
826 109 800
559 690 153
98 765 -113
408 199 -261
441 345 240
730 123 -552
14 591 286
487 162 -663
689 463 -753
48 329 -783
320 604 341
50 637 -609
323 616 -134
274 158 312
450 786 229
193 576 -962
674 241 466
362 530 -736
506 609 -580
625 750 229
867 696 800
899 697 472
746 250 -926
668 666 -875
802 210 452
582 426 -319
472 871 803
243 210 -95
528 593 994
558 215 -555
816 272 -417
70 41 -926
675 906 536
324 868 369
560 83 -976
27 162 -996
141 24 788
169 66 -368
521 352 -923
13 289 -738
901 377 -83
51 858 -178
517 144 260
234 516 -831
272 433 835
691 439 -337
780 344 213
392 860 -250
890 201 -55
879 80 -689
721 47 300
239 364 -612
661 726 76
66 480 684
323 458 -951
62 862 758
316 677 252
76 577 -681
902 483 -464
654 158 4
767 578 91
832 78 492
494 108 -19
485 779 641
488 229 -408
838 781 -199
662 858 -270
690 762 83
313 575 824
141 510 -225
870 726 -221
77 46 -44
424 639 -761
632 510 -931
315 257 27
337 456 -636
790 76 49
688 586 947
629 296 -883
530 184 -929
188 426 211
258 805 -114
403 3 858
257 294 958
870 66 -482
411 903 877
274 204 966
171 80 614
613 852 -514
541 224 584
152 565 873
259 689 -859
454 393 -715
500 745 -775
469 861 922
676 592 -839
883 364 -803
672 571 442
765 596 364
476 120 563
665 156 201
45 256 -990
657 647 372
10 665 936
476 845 619
710 707 587
776 469 191
86 803 997
389 707 -425
809 686 -89
126 42 549
398 567 302
250 828 220
906 597 254
703 203 87
292 219 -184
140 429 270
66 716 -787
666 890 682
612 906 182
878 629 -320
211 656 253
598 152 490
627 222 -596
534 490 822
165 523 -491
337 276 -878
133 755 -976
883 300 390
253 424 -107
36 252 -31
688 486 -631
299 820 -708
77 21 392
465 611 262
591 873 899
427 189 -836
340 888 86
738 865 -487
251 65 341
684 4 235
3 700 831
268 367 -387
871 300 -650
110 634 -214
903 537 -984
824 201 682
314 737 -296
272 775 139
62 849 -543
26 273 -724
765 775 -367
628 417 617
738 645 401
881 609 -53
736 53 734
426 106 292
127 272 -86
734 575 -432
148 344 296
749 335 -187
408 538 -808
295 57 -197
712 641 -257
577 14 -784
110 459 387
701 349 819
800 553 804
247 96 -585
490 168 -111
869 89 798
594 758 -934
624 39 -310
207 232 -367
506 789 -592
167 347 -78
676 837 110
681 881 -179
545 597 300
112 55 -160
695 852 647
427 143 -285
706 393 -972
780 260 488
857 88 890
843 817 226
103 685 403
90 570 680
353 624 -254
11 796 567
180 204 154
642 900 605
38 370 -2
769 721 -834
694 513 -919
376 552 857
280 678 845
558 217 -596
532 237 -660
144 218 -269
674 789 -902
566 869 768
862 154 78
569 704 -892
415 285 -767
450 99 177
270 326 -38
732 49 475
158 270 158
637 140 823
314 126 884
27 717 -309
318 804 -669
646 337 -825
154 193 -899
889 827 -169
298 539 -574
411 865 -446
908 54 794
167 295 74
707 310 -992
445 513 125
825 876 186
781 843 -712
75 386 772
817 877 985
646 171 -237
611 642 762
202 490 516
328 650 111
735 605 394
159 336 -480
878 335 -585
855 496 782
448 116 -805
389 342 -82
563 29 695
445 18 -608
421 869 738
347 767 607
121 664 149
848 292 335
169 501 -377
567 387 -44
708 763 30
429 369 -754
872 300 854
108 836 225
189 734 984
775 717 669
239 875 260
540 169 -525
901 637 -953
233 655 510
386 347 -344
509 888 293
323 649 -401
150 845 -279
562 280 241
268 388 252
59 636 589
734 589 -113
379 130 28
150 253 891
585 575 -455
712 431 87
111 487 -415
460 825 -653
600 277 -390
647 678 991
43 495 -97
62 743 -398
336 196 -666
166 572 284
623 765 -57
156 548 -416
491 259 -555
885 682 -188
876 111 -275
227 597 -946
800 866 -430
571 119 -241
86 479 -151
2 65 -590
645 441 -217
421 837 -418
175 196 294
489 372 274
292 442 591
321 803 512
180 405 357
173 17 -255
718 711 -793
219 438 -998
586 128 -313
588 636 534
647 14 -27
436 56 126
224 702 -791
496 247 -739
241 605 509
622 871 -551
337 233 474
854 294 -670
836 385 -722
773 448 -509
215 484 779
766 450 -450
739 657 -937
878 850 464
571 21 -865
908 202 -89
205 541 -856
43 9 42
225 366 395
14 564 403
726 321 -191
232 217 465
900 334 425
105 212 769
125 879 -991
401 233 -732
688 252 -448
35 441 600
111 544 380
373 907 -912
230 816 416
39 596 -725
341 467 612
127 828 -251
464 446 598
257 275 -522
342 30 -661
609 627 344
257 887 829
848 85 876
212 793 -728
405 87 88
4 604 569
113 538 -780
413 17 967
494 353 349
687 95 -428
332 390 -355
902 576 144
217 381 -182
515 411 149
215 683 -817
787 166 -665
101 114 331
102 726 336
657 637 898
122 850 43
187 837 126
450 532 -678
153 119 603
813 944
802 471 -271
808 405 324
129 699 -200
266 706 146
582 401 -20
792 368 -179
91 396 317
786 70 -704
89 251 62
555 122 -310
121 139 -175
586 229 -161
22 413 900
464 601 553
768 154 849
15 426 555
731 800 596
100 427 493
568 639 -321
311 473 700
44 779 -186
770 325 446
772 730 -497
81 753 124
756 665 816
698 387 967
142 197 -292
99 251 -234
783 186 275
663 719 705
687 358 -916
171 682 -287
545 645 -249
689 446 -469
305 236 -611
489 278 189
619 46 838
307 751 787
110 31 -216
703 371 -801
636 18 -685
736 265 484
298 427 -391
448 722 984
760 453 -124
391 384 -693
529 747 -639
455 661 -705
450 432 45
697 87 -153
329 300 -518
336 441 122
373 518 209
751 366 450
439 375 770
759 696 -17
73 374 -362
675 156 -468
80 1 148
234 140 362
84 346 -41
502 385 587
40 537 112
566 247 -621
10 291 137
172 645 293
733 46 900
44 611 96
132 740 -459
423 195 -309
30 691 -708
80 564 328
438 485 -419
392 361 -768
606 471 -528
648 658 -669
11 559 421
450 488 443
301 672 -366
697 687 -335
687 556 -487
538 92 902
747 679 747
114 502 -54
269 694 147
343 89 -708
640 449 749
361 798 592
166 525 789
567 596 -443
492 117 -349
661 430 -527
291 655 762
61 578 -974
581 559 660
6 408 400
630 347 56
759 496 -121
275 537 677
642 762 -572
683 98 -273
274 480 -296
720 61 12
810 663 -13
368 328 878
337 802 -736
398 546 -629
86 679 284
429 338 683
746 730 917
445 30 596
600 221 893
642 580 -717
219 704 -810
662 774 643
719 180 335
602 573 -692
585 153 657
730 153 -582
758 131 -291
56 144 6
172 362 994
507 257 297
133 169 -548
247 477 -314
175 350 -793
473 208 902
195 620 -457
557 650 -362
553 745 -834
655 371 248
313 219 -447
20 531 -581
670 540 105
702 334 -462
158 713 141
678 376 879
142 573 -261
43 458 -466
75 173 -940
8 784 -601
85 357 615
345 318 343
105 571 535
791 443 20
201 536 -186
412 594 -704
569 447 673
542 177 -909
676 8 173
459 571 325
749 13 298
469 140 -29
327 725 -887
336 718 -297
529 645 161
615 60 979
730 306 389
772 427 157
452 595 480
708 464 534
264 457 -852
580 269 -38
151 273 43
449 585 -762
665 249 -605
617 407 594
251 20 -44
722 553 873
687 152 249
567 620 18
769 434 -131
262 590 -177
262 627 841
756 149 712
2 749 -929
471 384 -370
388 499 -257
565 69 49
285 123 -684
724 36 444
153 128 659
667 109 -516
503 665 670
330 607 -244
32 180 907
40 761 -793
367 568 533
436 433 -713
123 675 -113
467 728 696
70 491 -773
632 665 706
15 523 925
711 471 695
239 523 513
795 596 678
460 10 891
553 724 985
592 283 928
415 670 -60
291 364 768
669 215 -611
679 218 -953
580 478 890
34 106 -930
256 699 -331
17 804 338
69 132 -761
305 423 -534
671 722 206
223 147 298
113 508 688
626 640 232
677 556 456
189 49 -323
392 425 -650
485 662 389
362 727 787
121 746 423
263 188 -515
118 249 304
702 202 238
526 583 52
477 791 -727
133 549 793
170 309 -256
361 552 -309
225 122 -328
763 202 -79
278 33 -690
644 555 -379
806 448 624
469 291 963
195 433 -79
515 293 367
635 728 -331
461 770 285
729 385 -327
470 468 -188
264 735 958
610 538 -748
594 602 335
58 811 45
679 58 407
88 459 -424
514 368 -876
83 331 -55
673 357 602
200 280 -478
635 740 927
218 215 -88
380 307 -591
627 785 713
720 784 -966
229 185 976
560 783 -967
415 714 489
812 226 -418
580 160 -727
3 43 -73
139 102 -971
68 97 -872
364 652 683
775 138 371
585 552 -115
156 600 -662
798 172 -649
122 800 170
685 330 -558
23 120 -279
161 381 620
205 526 -800
232 654 520
457 62 175
606 160 -885
482 190 848
354 310 -383
538 457 490
395 463 -569
75 106 636
674 233 -982
186 127 75
720 240 198
618 651 -828
158 65 701
373 553 -149
260 60 -361
193 135 -399
10 697 -706
331 148 -693
90 346 -859
28 615 -614
164 618 -448
399 677 389
440 164 -174
719 4 346
397 288 -532
1 180 798
803 48 645
612 749 356
789 55 -100
560 559 636
402 376 -8
707 170 547
461 779 20
279 162 -645
418 374 -357
758 360 -496
162 697 -354
264 740 -436
436 421 -535
15 176 -358
113 299 -822
465 506 307
732 150 499
483 404 164
28 686 -683
787 162 507
534 123 224
480 637 -566
152 707 334
716 551 242
162 774 -209
161 329 -59
171 193 -820
266 127 361
450 258 -452
589 604 -916
779 42 983
728 681 725
670 146 -1
317 330 -708
573 519 -568
741 524 -580
720 130 260
690 581 768
217 263 776
316 807 -294
224 589 913
412 547 820
489 328 850
209 114 388
320 799 50
268 252 735
756 211 522
559 292 -621
615 712 -450
122 652 904
519 467 386
512 338 415
226 453 -694
393 46 582
454 342 -260
587 146 -268
689 590 353
412 536 447
640 545 569
510 47 941
26 200 -480
548 504 -112
202 558 -693
596 289 -347
410 670 -712
304 426 -905
794 717 -287
727 801 -183
407 777 -586
418 20 949
397 794 967
752 458 896
157 705 -293
204 532 -761
755 592 153
670 422 54
638 534 -801
372 194 950
178 9 309
741 271 458
88 186 698
370 785 9
602 87 -119
111 310 -687
699 686 508
177 131 -410
391 120 -12
722 754 -698
638 415 -792
81 133 -241
554 567 832
806 85 249
641 221 -464
421 326 899
419 644 507
711 474 123
480 328 -538
29 586 771
666 216 -751
306 54 765
364 546 -427
204 412 338
261 544 -557
47 658 415
313 636 -289
152 668 117
810 155 995
42 151 -35
562 722 863
558 700 -184
590 33 -165
512 636 163
86 709 905
450 380 15
577 709 824
428 352 -342
333 236 95
417 268 84
709 712 -514
174 754 696
376 253 32
450 77 -207
577 803 755
613 705 -642
561 725 -43
353 205 -517
464 40 803
180 12 317
753 90 415
47 380 -267
392 783 730
573 665 455
561 67 -744
233 531 -792
460 490 987
37 268 -801
362 769 668
512 567 -385
484 526 929
338 276 -997
263 726 -339
707 603 -713
471 333 -187
274 323 714
629 747 454
80 160 -173
738 90 -856
344 434 611
48 377 96
484 583 -114
408 155 -637
495 359 695
510 656 -423
703 687 -769
383 473 -224
201 706 -535
747 499 -306
556 177 -689
792 364 26
445 49 194
628 293 -553
769 245 997
585 734 -521
60 492 -819
627 377 -584
326 587 -135
238 434 64
36 41 890
126 215 57
522 9 -406
465 766 -455
84 195 -481
640 69 -661
641 403 -986
229 507 -834
462 352 -535
465 715 -540
94 449 534
121 485 -221
51 404 -127
347 721 310
2 378 672
687 171 327
607 87 768
234 296 645
573 357 -867
368 725 455
25 524 870
669 693 -631
427 740 603
596 529 193
543 495 840
345 301 -718
28 681 -10
807 741 640
34 375 388
189 254 -499
56 788 -57
203 549 -17
397 191 881
297 682 223
486 446 957
187 637 -528
675 519 559
585 557 277
391 110 557
454 507 958
797 657 -299
662 93 269
450 285 -974
427 787 -857
587 676 -807
436 270 -385
424 496 -793
318 279 -841
160 458 519
237 99 266
524 338 -556
435 659 630
90 101 727
3 109 503
756 393 406
86 571 -104
229 729 -331
271 668 -516
280 216 254
348 130 -531
532 492 -312
536 691 -356
368 568 899
525 430 -573
116 442 -553
100 50 906
663 546 723
635 534 188
154 588 -176
502 432 -919
493 214 -291
689 447 -416
470 378 263
419 412 471
723 24 -502
328 263 150
324 726 630
91 274 413
790 428 -549
664 482 -460
76 28 293
548 97 -955
593 524 443
658 630 -740
133 542 666
120 718 196
673 15 685
370 31 962
691 31 33
527 653 -986
310 768 -239
770 61 497
43 707 121
305 99 10
14 150 -911
512 650 152
483 475 -425
242 695 -401
50 669 -621
656 359 616
275 103 -681
286 308 364
205 398 80
511 722 -349
712 696 155
345 220 -587
27 524 -346
65 362 -519
315 410 738
604 594 721
496 193 162
101 702 -205
186 291 -352
722 433 -651
266 384 725
389 424 -624
221 82 -967
625 442 -499
223 757 -880
213 639 810
214 731 841
358 250 -120
710 431 545
619 287 425
50 369 -289
99 617 141
200 314 482
603 504 187
237 701 -628
410 27 686
523 298 59
485 230 -912
609 777 -561
718 459 -972
810 632 -844
442 311 -120
394 218 -778
504 538 -275
420 448 -584
791 391 -624
97 194 975
649 171 731
308 656 -816
697 291 385
293 757 809
776 22 -973
479 432 -705
197 539 747
159 670 153
431 385 -261
245 570 -257
484 389 -618
199 145 113
111 767 414
316 393 -518
473 761 268
120 406 665
601 572 317
750 476 474
395 686 576
267 404 -991
719 132 -572
675 536 -493
133 656 -460
698 381 499
306 551 312
559 147 -510
666 454 218
145 112 -234
553 392 -343
131 733 -246
287 378 -671
792 595 194
791 619 209
15 90 394
525 407 -469
388 756 284
108 116 -490
316 684 -142
484 554 -696
231 521 -95
123 27 -577
255 503 8
704 618 231
51 246 -94
465 524 -885
773 225 -753
288 604 -204
414 185 308
12 509 -134
325 518 353
627 279 170
588 334 -825
565 534 -225
553 240 665
295 397 536
360 15 720
538 230 451
161 10 -749
284 697 455
627 551 632
435 328 728
228 526 -387
318 41 139
569 184 18
384 475 813
578 335 -522
629 734 -580
213 499 -145
685 675 -878
432 788 365
359 599 706
761 461 701
161 711 556
532 75 98
191 768 631
289 269 171
434 493 927
308 422 133
786 88 -955
434 484 920
545 196 310
69 722 971
574 53 -896
346 308 -411
142 238 -96
98 590 -312
226 72 92
711 488 -476
146 736 -221
606 582 671
579 461 506
492 28 251
479 141 -212
790 509 -252
144 362 -303
584 331 -249
313 397 286
718 104 -301
20 791 -461
213 190 673
311 215 350
314 306 -531
114 171 920
777 382 798
173 795 572
143 266 774
144 591 495
308 789 -286
124 80 -590
643 596 787
705 266 -946
297 672 -690
170 370 949
68 389 585
13 119 -649
754 10 -300
775 462 -345
494 632 -733
315 165 -428
190 606 862
125 757 48
422 329 -315
68 767 741
334 635 185
788 737 -789
637 33 465
453 68 -826
704 543 669
507 176 -385
398 414 -91
774 788 336
75 166 8
443 338 -713
698 275 291
65 691 -690
443 447 -605
291 527 -174
369 623 -569
7 348 -222
716 702 504
529 134 219
615 350 -745
459 551 17
378 92 122
47 234 596
564 208 11
85 568 -308
363 344 -247
527 343 -481
22 95 488
340 252 -687
66 620 85
293 762 -653
253 37 -615
508 636 635
495 8 608
194 450 -367
204 582 296
434 122 -139
140 728 -679
488 98 415
686 349 220
113 39 -121
131 45 241
292 508 980
428 423 16
438 728 -554
698 714 501
536 119 26
6 799 -244
784 180 414
561 688 -296
433 172 56
760 93 480
9 755 -948
292 558 -717
552 156 260
426 68 -829
526 11 -715
558 462 585
91 479 453
266 155 -293
600 27 -277
27 87 930
741 520 959
298 337 -259
439 211 -617
751 403 451
272 311 950
148 303 377
512 579 447
156 696 137
312 281 -23
90 414 -952
196 485 867
18 627 -95
652 205 532
529 635 484
168 443 -86
357 149 -402
208 60 -986
713 558 -139
238 255 295
311 495 -192
658 276 61
804 535 219
201 38 842
791 627 872
516 421 -264
732 314 16
513 477 -10
192 77 -411
404 546 938
794 505 -509
667 795 -123
638 603 -189
7 562 -535
675 810 868
273 514 115
99 266 -170
127 348 -565
271 248 870
768 426 528
642 383 427
756 439 645
698 195 650
497 168 951
172 739 685
196 305 482
250 579 587
797 150 -379
554 713 487
220 667 614
595 24 614
536 521 761
138 452 377
269 268 -732
634 697 147
802 624 788
319 181 -431
381 464 -453
419 72 -642
508 403 494
563 312 -372
734 575 -505
497 30 -914
43 74 834
534 56 -241
200 411 479
293 474 -448
451 326 460
43 728 -641
94 551 -830
413 294 -251
365 57 114
35 416 -831
622 287 -331
334 531 -834
292 659 885
720 688 929
82 702 -941
360 258 367
747 10 -890
58 717 422
1 54 262
233 768 762
338 794 252
454 309 376
382 515 308
672 278 106
380 474 578
719 320 -959
531 504 -476
772 185 -954
90 515 156
637 682 119
226 801 -312
704 405 -799
700 642 -237
176 283 -378
736 24 35
526 558 277
129 587 544
678 590 318
428 460 -323
475 359 -29
730 11 745
610 489 -102
230 140 6
206 720 944
737 806 -854
674 530 -58
534 297 -234
607 673 -798
187 685 750
772 664 -615
97 553 -56
722 146 -218
672 400 555
381 166 -284
393 224 -328
742 383 855
45 547 11
434 179 -683
449 262 267
81 93 -863
589 369 60
204 439 572
492 773 -147
140 84 483
217 621 406
422 72 920
354 750 351
210 782 -104
266 643 -687
431 449 799
338 708 -969
467 485 197
272 612 15
38 631 466
402 274 638
647 377 -814
619 551 885
127 485 -476
566 618 -215
333 317 233
113 122 672
91 618 -611
618 514 -323
480 765 309
356 522 -187
330 637 -856
70 610 142
759 500 31
262 648 349
361 318 -691
363 743 533
967 909
300 78 568
775 893 328
425 396 617
814 536 -969
293 102 473
754 897 628
522 716 472
251 927 -667
867 480 -649
480 396 29
239 175 339
273 190 469
518 381 432
52 286 -524
577 925 -79
918 556 896
219 726 -713
56 800 319
439 339 42
790 87 -320
394 2 -96
515 893 -380
841 579 393
643 546 -826
533 841 323
236 163 756
74 918 449
55 941 138
812 603 362
812 745 217
169 476 746
716 287 811
378 947 -300
356 126 414
570 628 -659
827 921 -26
888 820 715
427 23 834
263 712 502
239 737 695
11 775 -494
125 553 -548
256 439 811
71 246 622
534 702 26
261 434 -809
744 259 568
93 148 -612
556 885 988
262 37 -45
267 18 340
412 356 675
684 263 374
263 96 301
782 35 -819
718 305 22
580 659 15
127 967 372
214 945 -439
679 542 -166
144 445 697
15 39 -445
921 186 -10
241 270 324
50 422 372
435 515 -549
546 312 227
652 272 368
649 233 -850
188 567 31
230 765 -532
452 462 728
780 949 -176
14 819 -330
880 214 505
115 442 420
782 446 997
666 854 -829
16 67 -7
447 901 353
62 505 -779
878 741 619
195 850 -265
6 570 365
602 391 585
808 456 -832
767 220 -371
483 532 -841
253 491 697
587 477 613
954 928 -601
685 844 -103
907 840 494
863 127 -402
892 103 -620
962 491 362
674 322 497
185 180 713
211 817 -158
567 53 -813
232 104 -107
757 511 921
67 482 759
504 503 751
738 710 -417
504 108 996
192 44 709
584 646 -194
363 652 118
208 127 511
367 677 -497
329 690 -139
344 264 580
213 148 867
5 532 -195
529 869 560
748 217 -672
500 333 769
757 445 -487
905 895 164
693 810 106
371 744 -350
866 514 804
463 182 459
358 832 900
480 452 31
452 422 851
106 551 585
308 114 -960
419 724 -153
432 87 389
317 169 517
489 403 456
279 73 141
483 866 -233
84 298 337
107 704 257
932 246 -64
483 261 92
705 565 182
253 457 -229
939 334 -495
591 627 -789
505 360 -983
179 751 -873
77 879 -155
365 186 172
256 284 -692
511 667 150
920 310 -804
590 764 221
406 273 -493
915 411 280
730 61 85
906 313 1000
113 247 594
89 702 460
38 356 986
312 352 -676
762 768 -821
453 237 945
378 424 352
647 418 78
48 829 -144
389 652 -461
214 93 -55
958 215 -534
586 536 -652
159 299 60
754 166 -273
319 346 913
511 337 403
19 223 698
900 293 -690
735 695 354
541 326 -615
641 503 365
964 91 28
250 634 -206
132 167 -443
126 246 -442
595 134 -651
291 558 -993
333 521 -362
884 452 -737
904 234 635
835 701 -920
445 860 514
263 280 627
134 628 856
691 128 460
682 295 30
368 577 -25
604 650 819
286 517 -869
129 195 99
711 703 314
233 298 -113
67 919 557
865 70 901
396 265 583
425 168 91
950 487 757
664 201 -510
203 751 640
114 221 916
543 454 329
339 899 705
903 435 739
225 872 487
35 164 840
515 633 -530
156 290 238
444 466 955
445 961 -908
300 129 492
429 825 466
648 204 901
929 16 -583
798 525 -273
659 169 568
955 259 -188
91 848 861
209 769 -197
240 621 -12
467 262 232
8 961 169
339 916 -546
807 918 -615
424 292 405
219 314 913
200 918 799
28 14 -994
443 791 -533
705 765 696
336 263 396
208 929 -214
568 189 747
67 486 -493
521 889 -285
512 582 514
845 315 581
891 325 726
556 496 448
5 671 122
147 233 64
521 423 365
404 269 -67
155 659 -11
302 914 676
11 485 777
128 393 -370
652 354 -809
780 695 402
209 676 -732
601 810 494
749 737 708
85 505 -902
166 431 810
587 349 281
497 691 54
534 113 -46
870 158 -132
579 389 606
43 895 158
363 787 873
580 528 -684
294 175 136
235 867 -488
403 547 -203
117 692 -464
445 570 -348
157 794 330
682 795 -359
805 442 -737
789 817 -370
781 173 755
269 81 -595
292 329 875
411 169 -573
389 517 584
397 708 347
269 137 -934
337 831 -59
313 688 687
266 845 536
240 716 -630
605 385 -643
142 889 588
442 362 -738
155 513 964
605 570 938
265 520 417
624 662 -70
749 593 259
650 180 363
195 512 781
712 303 -54
261 908 -111
8 854 -997
540 517 66
766 381 -156
427 463 433
447 772 -693
222 778 -511
748 62 414
474 160 -522
889 143 -104
180 457 -164
701 243 -644
316 614 343
55 134 848
827 4 -540
677 81 -6
307 96 -115
669 407 620
364 310 -706
753 286 705
62 923 564
296 546 -958
562 1 -778
116 884 -686
709 837 293
565 467 504
715 585 -51
877 669 -936
635 597 636
430 409 171
83 663 -604
626 955 108
680 352 -638
955 877 -601
600 843 -221
944 15 33
5 921 -29
139 195 -32
2 873 -1
458 832 410
284 716 -478
933 134 605
658 660 -80
714 28 183
590 744 -979
433 549 -546
900 466 500
